xml filename,htm filename,Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive,DSBC
sa_vizvezvarakavicandra-camatkAracandrikA.xml,vcamkc_u.htm,GK16vcamkc_u,,,,,Camatkāracandrikā,,Viśveśvara Kavicandra,P0AT0151,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vcamkc_u.htm,,https://archive.org/details/CamatkaraCandrika/mode/2up,
sa_vAmana-kAvyAlaMkArasUtra.xml,vamkalvu.htm,GK16vamkalvu,,,,,Kāvyālaṅkārasūtra,,Vāmana,P0AT0150,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalvu.htm,,,
sa_vAmana-kAvyAlaMkArasUtra-alt.xml,vamkalsu.htm,GK16vamkalsu,,,,,Kāvyālaṅkārasūtra,,Vāmana,P0AT0150,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/vamkalsu.htm,,,
sa_rUpagosvAmin-ujjvalanIlamaNi.xml,ujjvni_u.htm,GK16ujjvni_u,,,,,Ujjvalanīlamaṇi,,Rūpa Gosvāmin,P0AT0135,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ujjvni_u.htm,,,
,udkassku.htm,GK16udkassku,,,,,Kāvyālaṃkārasārasaṃgraha,,Udbhaṭa,P0AT0149,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/udkassku.htm,,https://archive.org/search.php?query=Kavyalankarasarasangraha,
sa_udbhaTa-kAvyAlaMkArasArasaMgraha.xml,udkass_u.htm,GK16udkass_u,,,,,Kāvyālaṃkārasārasaṃgraha,,Udbhaṭa,P0AT0149,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/udkass_u.htm,,https://archive.org/search.php?query=Kavyalankarasarasangraha,
,simhrsku.htm,GK16simhrsku,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,P0AT0148,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrsku.htm,,https://archive.org/search.php?query=Rasarnavasudhakara,
sa_siMhabhUpAla-rasArNavasudhAkara.xml,simhrs_u.htm,GK16simhrs_u,,,,,Rasārṇavasudhākara,,Siṃhabhūpāla,P0AT0148,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/simhrs_u.htm,,https://archive.org/search.php?query=Rasarnavasudhakara,
sa_ruyyaka-alaMkArasarvasva-1-34-comm.xml,ruyalsvu.htm,GK16ruyalsvu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalsvu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva,
sa_ruyyaka-alaMkArasarvasva-1-34.xml,ruyalssu.htm,GK16ruyalssu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalssu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva,
sa_ruyyaka-alaMkArasarvasva.xml,ruyalscu.htm,GK16ruyalscu,,,,,Alaṅkārasarvasva,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruyalscu.htm,,https://archive.org/search.php?query=Ala%E1%B9%85k%C4%81rasarvasva,
,ruvyavivya_pu.htm,GK16ruvyavivya_pu,,,,,Vyaktivivekavyākhyā,,Rājānaka Ruyyaka,P0AT0147,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/ruvyavivya_pu.htm,,,
sa_rUpagosvAmin-nATakacandrikA.xml,rnatc__u.htm,GK16rnatc__u,,,,,Nāṭakacandrikā,,Rūpa Gosvāmī,P0AT0135,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/rnatc__u.htm,,,
sa_rAjazekhara-kAvyamImAMsA-1.xml,rajkmimu.htm,GK16rajkmimu,,,,,Kāvyamīmāṃsā,,Rājaśekhara,P0AT0146,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/rajkmimu.htm,,https://archive.org/search.php?query=Kavyamimamsa,
sa_mammaTa-zabdavyApAravicAra.xml,msabdvvu.htm,GK16msabdvvu,,,,,Śabdavyāpāravicāra,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/msabdvvu.htm,,,
,mamkprku.htm,GK16mamkprku,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkprku.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba,
sa_mammaTa-kAvyaprakAza-comm.xml,mamkpb_u.htm,GK16mamkpb_u,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkpb_u.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba,
sa_mammaTa-kAvyaprakAza.xml,mamkavpu.htm,GK16mamkavpu,,,,,Kāvyaprakaśa,,Maṃmaṭa [Mammaṭa],P0AT0145,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/mamkavpu.htm,,https://archive.org/search.php?query=K%C4%81vyapraka%C5%9Ba,
sa_kuntaka-vakroktijIvita-comm.xml,kunvjivu.htm,GK16kunvjivu,,,,,Vakroktijīvita,,Kuntaka,P0AT0144,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/kunvjivu.htm,,https://archive.org/search.php?query=Vakroktijivita,
sa_jagannAthapaNDitarAja-rasagaGgAdhara-1.xml,jgrasg1u.htm,GK16jgrasg1u,,,,,Rasagaṅgādhara,,Jagannātha Paṇḍitarāja,P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/jgrasg1u.htm,,https://archive.org/search.php?query=Rasagangadhara,
,jaycndpu.htm,GK16jaycndpu,,,,,Candrāloka,,Jayadeva [Pīyuṣavarṣa],P0AT0143,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/jaycndpu.htm,,https://archive.org/search.php?query=Candr%C4%81loka,
sa_daNDin-kAvyAdarza-3.xml,dkavy3_u.htm,GK16dkavy3_u,,,,,Kāvyādarśa: Pariccheda 3,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy3_u.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba,
,dkavy2pu.htm,GK16dkavy2pu,,,,,Kāvyādarśa: Pariccheda 2,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy2pu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba,
,dkavy1pu.htm,GK16dkavy1pu,,,,,Kāvyādarśa: Pariccheda 1,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy1pu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba,
sa_daNDin-kAvyAdarza-1-2.xml,dkavy12u.htm,GK16dkavy12u,,,,,Kāvyādarśa: Pariccheda 1 + 2,,Daṇḍin,P5787,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/dkavy12u.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81dar%C5%9Ba,
,bhakavpu.htm,GK16bhakavpu,,,,,Kāvyālaṃkāra,,Bhāmaha,P0AT0141,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/bhakavpu.htm,,https://archive.org/search.php?query=K%C4%81vy%C4%81la%E1%B9%85k%C4%81ra,
sa_Anandavardhana-dhvanyAloka.xml,andhvy_u.htm,GK16andhvy_u,,,,,Dhvanyāloka [Sahṛdayāloka],,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvy_u.htm,,https://archive.org/search.php?query=Dhvanyaloka,
,andhvc4u.htm,GK16andhvc4u,,,,,"Dhvanyāloka [Sahṛdayāloka], Uddyota 4",,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvc4u.htm,,https://archive.org/search.php?query=Dhvanyaloka,
,andhvc3u.htm,GK16andhvc3u,,,,,"Dhvanyāloka [Sahṛdayāloka], Uddyota 3",,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvc3u.htm,,https://archive.org/search.php?query=Dhvanyaloka,
,andhvc2u.htm,GK16andhvc2u,,,,,"Dhvanyāloka [Sahṛdayāloka], Uddyota 2",,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvc2u.htm,,https://archive.org/search.php?query=Dhvanyaloka,
sa_Anandavardhana-dhvanyAloka-comm.xml,andhvc1u.htm,GK16andhvc1u,,,,,"Dhvanyāloka [Sahṛdayāloka], Uddyota 1",,Ānandavardhana,P0AT0140,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/5_poetry/1_alam/andhvc1u.htm,,https://archive.org/search.php?query=Dhvanyaloka,
,ram_07_u.htm,GE09ram_07_u,,,,,Rāmāyaṇa: 7. Uttarakāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_07_u.htm,,https://archive.org/search.php?query=Uttarak%C4%81%E1%B9%87%E1%B8%8Da,
,ram_06_u.htm,GE09ram_06_u,,,,,Rāmāyaṇa: 6. Yuddhakāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_06_u.htm,,https://archive.org/search.php?query=Yuddhak%C4%81%E1%B9%87%E1%B8%8Da,
,ram_05_u.htm,GE09ram_05_u,,,,,Rāmāyaṇa: 5. Sundarakaṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_05_u.htm,,https://archive.org/search.php?query=Sundaraka%E1%B9%87%E1%B8%8Da,
,ram_04_u.htm,GE09ram_04_u,,,,,Rāmāyaṇa: 4. Kiṣkindhākāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_04_u.htm,,https://archive.org/search.php?query=Ki%E1%B9%A3kindh%C4%81k%C4%81%E1%B9%87%E1%B8%8Da,
,ram_03pu.htm,GE09ram_03pu,,,,,Rāmāyaṇa: 3. Araṇyakāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_03pu.htm,,https://archive.org/search.php?query=Ara%E1%B9%87yak%C4%81%E1%B9%87%E1%B8%8Da,
,ram_03_u.htm,GE09ram_03_u,,,,,Rāmāyaṇa: 3. Araṇyakāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_03_u.htm,,https://archive.org/search.php?query=Ara%E1%B9%87yak%C4%81%E1%B9%87%E1%B8%8Da,
sa_vAlmIki-rAmAyaNa-southern-2.xml,ram_02su.htm,GE09ram_02su,,,,,Rāmāyaṇa: 2. Ayodhyākāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_02su.htm,,https://archive.org/search.php?query=Ayodhy%C4%81k%C4%81%E1%B9%87%E1%B8%8Da,
,ram_02_u.htm,GE09ram_02_u,,,,,Rāmāyaṇa: 2. Ayodhyākāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_02_u.htm,,https://archive.org/search.php?query=Ayodhy%C4%81k%C4%81%E1%B9%87%E1%B8%8Da,
,ram_01_u.htm,GE09ram_01_u,,,,,Rāmāyaṇa: 1. Bālakāṇḍa,,Vālmīki,P0AT0118,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/ramayana/ram_01_u.htm,,https://archive.org/search.php?query=B%C4%81lak%C4%81%E1%B9%87%E1%B8%8Da,
,naray__u.htm,GE07naray__u,,,,,Nārāyaṇīya,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/naray__u.htm,,https://archive.org/search.php?query=Narayaniya,
,mbh_18_u.htm,GE07mbh_18_u,,,,,Mahābhārata: Svargārohaṇaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_18_u.htm,,,
,mbh_17_u.htm,GE07mbh_17_u,,,,,Mahābhārata: Mahāprasthānikaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_17_u.htm,,,
,mbh_16_u.htm,GE07mbh_16_u,,,,,Mahābhārata: Mausalaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_16_u.htm,,,
,mbh_15_u.htm,GE07mbh_15_u,,,,,Mahābhārata: Āśramavāsikaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_15_u.htm,,https://archive.org/search.php?query=%C4%80%C5%9Bramav%C4%81sikaparvan,
,mbh_14_u.htm,GE07mbh_14_u,,,,,Mahābhārata: Aśvamedhikaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_14_u.htm,,,
,mbh_13_u.htm,GE07mbh_13_u,,,,,Mahābhārata: Anuśāsanaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_13_u.htm,,,
,mbh_12_u.htm,GE07mbh_12_u,,,,,Mahābhārata: Śāntiparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_12_u.htm,,https://archive.org/search.php?query=%C5%9A%C4%81ntiparvan,
,mbh_11_u.htm,GE07mbh_11_u,,,,,Mahābhārata: Strīparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_11_u.htm,,,
,mbh_10_u.htm,GE07mbh_10_u,,,,,Mahābhārata: Sauptikaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_10_u.htm,,https://archive.org/search.php?query=Sauptikaparvan,
,mbh_09_u.htm,GE07mbh_09_u,,,,,Mahābhārata: Śalyaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_09_u.htm,,,
,mbh_08_u.htm,GE07mbh_08_u,,,,,Mahābhārata: Karṇaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_08_u.htm,,https://archive.org/search.php?query=Kar%E1%B9%87aparvan,
,mbh_07_u.htm,GE07mbh_07_u,,,,,Mahābhārata: Droṇaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_07_u.htm,,https://archive.org/search.php?query=Dro%E1%B9%87aparvan,
,mbh_06_u.htm,GE07mbh_06_u,,,,,Mahābhārata: Bhīṣmaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_06_u.htm,,,
,mbh_05_u.htm,GE07mbh_05_u,,,,,Mahābhārata: Udyogaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_05_u.htm,,https://archive.org/details/in.ernet.dli.2015.553773,
,mbh_04_u.htm,GE07mbh_04_u,,,,,Mahābhārata: Virāṭaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_04_u.htm,,https://archive.org/search.php?query=Vir%C4%81%E1%B9%ADaparvan,
,mbh_03_u.htm,GE07mbh_03_u,,,,,Mahābhārata: Āraṇyakaparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_03_u.htm,,https://archive.org/search.php?query=%C4%80ra%E1%B9%87yakaparvan,
,mbh_02_u.htm,GE07mbh_02_u,,,,,Mahābhārata: Sabhāparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_02_u.htm,,https://archive.org/details/in.ernet.dli.2015.553772,
,mbh_01_u.htm,GE07mbh_01_u,,,,,Mahābhārata: Ādiparvan,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/mbh_01_u.htm,,https://archive.org/search.php?query=Mah%C4%81bh%C4%81rata%3A%20Adiparvan,
,hv_conpu.htm,GE07hv_conpu,,,,,Harivaṃśa,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/hv_conpu.htm,,https://archive.org/search.php?query=Harivamsa,
,hv_apppu.htm,GE07hv_apppu,,,,,Harivaṃśa,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/hv_apppu.htm,,https://archive.org/search.php?query=Harivamsa,
,bhgce__u.htm,GE07bhgce__u,,,,,Bhagavadgītā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhgce__u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c18u.htm,GE07bhg4c18u,,,,,Bhagavadgītā 18,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c18u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c17u.htm,GE07bhg4c17u,,,,,Bhagavadgītā 17,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c17u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c16u.htm,GE07bhg4c16u,,,,,Bhagavadgītā 16,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c16u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c15u.htm,GE07bhg4c15u,,,,,Bhagavadgītā 15,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c15u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c14u.htm,GE07bhg4c14u,,,,,Bhagavadgītā 14,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c14u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c13u.htm,GE07bhg4c13u,,,,,Bhagavadgītā 13,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c13u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c12u.htm,GE07bhg4c12u,,,,,Bhagavadgītā 12,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c12u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c11u.htm,GE07bhg4c11u,,,,,Bhagavadgītā 11,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c11u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c10u.htm,GE07bhg4c10u,,,,,Bhagavadgītā 10,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c10u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c09u.htm,GE07bhg4c09u,,,,,Bhagavadgītā 9,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c09u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c08u.htm,GE07bhg4c08u,,,,,Bhagavadgītā 8,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c08u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c07u.htm,GE07bhg4c07u,,,,,Bhagavadgītā 7,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c07u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c06u.htm,GE07bhg4c06u,,,,,Bhagavadgītā 6,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c06u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c05u.htm,GE07bhg4c05u,,,,,Bhagavadgītā 5,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c05u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c04u.htm,GE07bhg4c04u,,,,,Bhagavadgītā 4,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c04u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c03u.htm,GE07bhg4c03u,,,,,Bhagavadgītā 3,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c03u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c02u.htm,GE07bhg4c02u,,,,,Bhagavadgītā 2,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c02u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
,bhg4c01u.htm,GE07bhg4c01u,,,,,Bhagavadgītā 1,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/2_epic/mbh/ext/bhg4c01u.htm,,https://archive.org/search.php?query=Bhagavadg%C4%ABt%C4%81&page=2,
sa_AdyanAtha-anuttaraprakAzapaJcAzikA.xml,adyappau.htm,,,,,,,,,,,,,
sa_amarasiMha-nAmaliGgAnuzAsana.xml,amark1hu.htm,,,,,,,,,,,,,
sa_annaMbhatta-tarkasaMgraha.xml,antarkau.htm,,,,,,,,,,,,,
sa_ApastambazulbasUtra.xml,apsulbcu.htm,,,,,,,,,,,,,
sa_aSTAvakragItA.xml,astavgau.htm,,,,,,,,,,,,,
sa_azvaghoSa-buddhacarita.xml,asvbc_3u.htm,,,,,,,,,,,,,
sa_bhAmaha-kAvyAlaMkAra.xml,bhakavau.htm,,,,,,,,,,,,,
sa_bhAravi-kirAtArjunIya.xml,bhakirau.htm,,,,,,,,,,,,,
sa_bhallaTa-bhallaTazataka.xml,bhall_au.htm,,,,,,,,,,,,,
sa_bANa-harSacarita.xml,bhcarr_au.htm,,,,,,,,,,,,,
sa_bhagavadgItA-4comm.xml,bhg4c__u.htm,,,,,,,,,,,,,
sa_bhaTTanArAyaNa-stavacintAmaNi.xml,bhnstcbu.htm,,,,,,,,,,,,,
sa_bhAgavatapurANa.xml,bhp1-12u.htm,,,,,,,,,,,,,
sa_bilhaNa-caurapaJcAzikA.xml,bicaupau.htm,,,,,,,,,,,,,
sa_brahmapurANa-1-246.xml,brahmpau.htm,,,,,,,,,,,,,
sa_buddhasvAmin-bRhatkathAzlokasaMgraha.xml,brkas_au.htm,,,,,,,,,,,,,
sa_bRhadAraNyakopaniSadkANva-recension-comm.xml,brupsb_u.htm,,,,,,,,,,,,,
sa_108-buddhist-stotras.xml,bst-108u.htm,,,,,,,,,,,,,y
sa_ratnaguNasaMcayagAthA.xml,bsu028au.htm,,,,,,,,,,,,,y
sa_candrasUtra.xml,candras_tu.htm,,,,,,,,,,,,,
sa_daNDin-dazakumAracarita3--5-6.xml,danddk2u.htm,,,,,,,,,,,,,
sa_devIkAlottarAgama.xml,devikaau.htm,,,,,,,,,,,,,
sa_dhvajAgrasUtra.xml,dhvjgs_tu.htm,,,,,,,,,,,,,
sa_daNDin-kAvyAdarza1--2.1-144--2.310-368.xml,dkavy1au.htm,,,,,,,,,,,,,
sa_dramatic-fragments-buddhist.xml,dramfrag_tu.htm,,,,,,,,,,,,,
sa_gauDapAda-AgamazAstra.xml,gaukarau.htm,,,,,,,,,,,,,
sa_gheraNDasaMhitA.xml,ghers_bu.htm,,,,,,,,,,,,,
sa_gorakSanAtha-gorakSazataka.xml,gorst1au.htm,,,,,,,,,,,,,
sa_gorakSazataka-alt.xml,gorst2au.htm,,,,,,,,,,,,,
sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.xml,hjatm_au.htm,,,,,,,,,,,,,
sa_harSadeva-priyadarzikA.xml,hpriydau.htm,,,,,,,,,,,,,
sa_haribhadrasUri-zAstravArttAsamuccaya.xml,hsasvrau.htm,,,,,,,,,,,,,
sa_harivaMza-app1.xml,hv_appau.htm,,,,,,,,,,,,,
sa_harivaMza.xml,hv_conau.htm,,,,,,,,,,,,,
sa_jalhaNa-mugdhopadeza.xml,jalmugau.htm,,,,,,,,,,,,,
sa_jJAnayazas-jAtakastava.xml,jatkstau.htm,,,,,,,,,,,,,
sa_jayadeva-candrAloka.xml,jaycndau.htm,,,,,,,,,,,,,
sa_jayarAzi-tattvopaplavasiMha.xml,jaytupau.htm,,,,,,,,,,,,,
sa_jonarAja-and-pseudo-jonarAja-rAjataraGginI.xml,jonart_au.htm,,,,,,,,,,,,,
sa_jJAnazambhu-zivapUjAstava.xml,jssivpau.htm,,,,,,,,,,,,,
sa_jayAditya-and-vAmana-kAzikAvRtti.xml,jvkasixu.htm,,,,,,,,,,,,,
sa_jJAnazrImitra-vRttamAlAstuti.xml,jvrtmsau.htm,,,,,,,,,,,,,
sa_kAlidAsa-kumArasaMbhava.xml,kakumsau.htm,,,,,,,,,,,,,
sa_kAlidAsa-RtusaMhAra.xml,kalrs_au.htm,,,,,,,,,,,,,
sa_karatoyAmAhAtmya.xml,karatoau.htm,,,,,,,,,,,,,
sa_kiraNatantra1-6.xml,kirtc_au.htm,,,,,,,,,,,,,
sa_kalpadrumAvadAnamAlA.xml,klpdraau.htm,,,,,,,,,,,,,
sa_kAlidAsa-meghadUta.xml,kmeghdau.htm,,,,,,,,,,,,,
sa_kAlidAsa-meghadUta-acc-vallabhadeva.xml,kmeghvau.htm,,,,,,,,,,,,,
sa_kAlidAsa-raghuvaMza.xml,kragh_au.htm,,,,,,,,,,,,,
sa_kAlidAsa-abhijJAnazakuntala.xml,ksakunau.htm,,,,,,,,,,,,,
sa_kSemendra-darpadalana.xml,ksdarpau.htm,,,,,,,,,,,,,
sa_kSemendra-narmamAlA.xml,ksnarm_u.htm,,,,,,,,,,,,,
sa_kubjikamatatantra.xml,kubjt_au.htm,,,,,,,,,,,,,
sa_liGgapurANa1-108.xml,lip_1_au.htm,,,,,,,,,,,,,
sa_maitreyavyAkaraNa.xml,maivy_au.htm,,,,,,,,,,,,,
sa_maJjuzrInAmasaMgIti-alt.xml,manjn1au.htm,,,,,,,,,,,,,
