file,title,title_buddhanexus,title_notes,author,author_buddhanexus,author_pid,tōh,cbeta,Remarks Chinese translation,reconstructed (y/n),url,legacy_url,url_buddhanexus,archive.org,dsbc (yn),category,best_text,duplicate_of_standard
sa_jitAri-hetutattvopadeza.xml,Hetutattvopadeśa,Hetutattvopadeśa,,Jitāri,Jitāri (Jetāri),,D4261,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jitAri-hetutattvopadeza.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/jithettu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/jithettu.htm,https://archive.org/search.php?query=Hetutattvopade%C5%9Ba,,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-nyAyabinduprakaraNa-comm.xml,Nyāyabinduprakaraṇa with Vinītadeva's Nyāyabinduvistaraṭīkā (Śiṣyahita) and Dharmottara's Nyāyabinduṭīkā,Nyāyabinduprakaraṇaṭīkā,,Dharmakīrti,Dharmakīrti,P6120,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-nyAyabinduprakaraNa-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhnyabpu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhnyabpu.htm,,y,6_sastra/3_phil/buddh,,
sa_dharmakIrti-vAdanyAya.xml,Vādanyāya,Vādanyāya,,Dharmakīrti,Dharmakīrti,P6120,D4218,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-vAdanyAya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkvadnu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkvadnu.htm,https://archive.org/search.php?query=V%C4%81dany%C4%81ya,,6_sastra/3_phil/buddh,,
sa_dharmakIrti-subandhaparIkSA-1-25.xml,Subandhaparīkṣā 1-25,Sambandhaparīkṣā,Verses 1-25,Dharmakīrti,Dharmakīrti,P6120,"D4214, D4215",,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-subandhaparIkSA-1-25.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhksparu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhksparu.htm,,,6_sastra/3_phil/buddh,,
sa_dharmakIrti-pramANavArttisvavRtti.xml,Pramāṇavārttisvavṛtti,Pramāṇavārttikavṛtti [Pramāṇavārttikasvavṛtti],,Dharmakīrti,Dharmakīrti,P6120,D4216,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-pramANavArttisvavRtti.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkpvsvu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkpvsvu.htm,,,6_sastra/3_phil/buddh,,
sa_dharmakIrti-pramANavArttikakArikA.xml,Pramāṇavārttikakārikā (without the svārthānumāna-chapter),Pramāṇavārttikakārikā,,Dharmakīrti,Dharmakīrti,P6120,D4210,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-pramANavArttikakArikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprvku.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprvku.htm,,,6_sastra/3_phil/buddh,,
sa_dharmakIrti-pramANavinizcaya-fragment.xml,Pramāṇaviniścaya-fragment,Pramāṇaviniścaya,Fragment,Dharmakīrti,Dharmakīrti,P6120,D4211,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-pramANavinizcaya-fragment.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprviu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkprviu.htm,,,6_sastra/3_phil/buddh,,
sa_dharmakIrti-nyAyabindu.xml,Nyāyabindu,Nyāyabindu,,Dharmakīrti,Dharmakīrti,P6120,D4212,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-nyAyabindu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhknyayu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhknyayu.htm,https://archive.org/search.php?query=Ny%C4%81yabindu,,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-hetubindu-edsteinkellner.xml,Hetubindu,Hetubindu,,Dharmakīrti,Dharmakīrti,P6120,D4213,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-hetubindu-edsteinkellner.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkhetuu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhkhetuu.htm,,,6_sastra/3_phil/buddh,,
sa_ratnakIrti-nibandhAvalI.xml,Nibandhāvalī,Nibandhāvalī,,Ratnakīrti,Ratnakīrti,P8181,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_ratnakIrti-nibandhAvalI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa075_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa075_u.htm,https://archive.org/search.php?query=Nibandh%C4%81val%C4%AB,y,6_sastra/3_phil/buddh,y,
sa_tarkabhASA.xml,Tarkabhāṣā,Tarkabhāṣā,,,,,D4264,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tarkabhASA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa072_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa072_u.htm,https://archive.org/search.php?query=Tarkabh%C4%81%E1%B9%A3%C4%81,y,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-hetubindu.xml,Hetubindu,Hetubindu,,Dharmakīrti,Dharmakīrti,P6120,D4213,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-hetubindu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa071_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa071_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_upAyahRdaya.xml,Upāyahṛdaya (reconstructed text),Upāyahṛdaya,,,,,,T32n1632,,Reconstructed,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_upAyahRdaya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa070_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa070_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_tarkazAstra.xml,Tarkaśāstra (reconstructed text),Tarkaśāstra,,,,,,T32n1633,"Michael: I think the supposed equivalence between the Tarkaśāstra and T1633 has to be taken with a grain of salt. SN: I checked the first few and the last few sentences and they look corresponding so far, but certainly there can be problems that we are not aware of yet.",Reconstructed,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tarkazAstra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa069_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa069_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_haribhadrasUri-nyAyapravezapravRtti.xml,Nyāyapraveśapravṛtti,Nyāyapraveśapravṛtti,,Haribhadrasūri,Haribhadrasūri,P0ER0009,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_haribhadrasUri-nyAyapravezapravRtti.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa066_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa066_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-vAdanyAya-alt.xml,Vādanyāya,Vādanyāya,,Dharmakīrti,Dharmakīrti,P6120,D4218,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-vAdanyAya-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa064_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa064_u.htm,https://archive.org/search.php?query=V%C4%81dany%C4%81ya,y,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-saMbandhaparIkSA-comm.xml,Saṃbandhaparīkṣā with Prabhacandra's commentary.,Sambandhaparīkṣā,With Prabhācandra's commentary,Dharmakīrti,Dharmakīrti,P6120,"D4214, D4215",,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-saMbandhaparIkSA-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa063_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa063_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_vinItadeva-saMtAnAntarasiddhiTIkA.xml,Saṃtānāntarasiddhiṭīkā,Santānāntarasiddhiṭīkā,With mūla,Vinītadeva,Vinītadeva,P9951,D4238,,Not found.,Reconstructed,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vinItadeva-saMtAnAntarasiddhiTIkA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa061_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa061_u.htm,https://archive.org/details/tibetskiperevods00dhar,y,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-saMtAnAntarasiddhi.xml,Saṃtānāntarasiddhi,Santānāntarasiddhi,,Dharmakīrti,Dharmakīrti,P6120,D4219,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-saMtAnAntarasiddhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa059_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa059_u.htm,https://archive.org/details/tibetskiperevods00dhar,y,6_sastra/3_phil/buddh,y,
sa_dharmakIrti-nyAyabinduprakaraNakArikA.xml,Nyāyabinduprakaraṇakārikā,Nyāyabinduprakaraṇakārikā,,Dharmakīrti,Dharmakīrti,P6120,D4212,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmakIrti-nyAyabinduprakaraNakArikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa057_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa057_u.htm,,y,6_sastra/3_phil/buddh,n,gretil_sa/sa_dharmakIrti-nyAyabindu.xml
sa_antarvyAptisamarthana.xml,Antarvyāptisamarthana,Antarvyāptisamarthana,,,,,D4260,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_antarvyAptisamarthana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0556u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0556u.htm,,y,6_sastra/3_phil/buddh,y,
sa_paNDitAzoka-sAmAnyadUSaNadikprasAritA.xml,Sāmānyadūṣaṇadikprasāritā,Sāmānyadūṣaṇadikprasāritā,,Paṇḍitāśoka,Paṇḍitāśoka,P0ER0011,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_paNDitAzoka-sAmAnyadUSaNadikprasAritA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0555u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0555u.htm,,y,6_sastra/3_phil/buddh,y,
sa_paNDitAzoka-avayavinirAkaraNa.xml,Avayavinirākaraṇa,Avayavinirākaraṇa,,Paṇḍitāśoka,Paṇḍitāśoka,P0ER0011,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_paNDitAzoka-avayavinirAkaraNa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0554u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0554u.htm,,y,6_sastra/3_phil/buddh,y,
sa_ratnakIrti-kSaNabhaGgasiddhi-vyatirekAtmikA-alt.xml,Kṣaṇabhaṅgasiddhi vyatirekātmikā,Kṣaṇabhaṅgasiddhi vyatirekātmikā,,Ratnakīrti,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_ratnakIrti-kSaNabhaGgasiddhi-vyatirekAtmikA-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0553u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0553u.htm,,y,6_sastra/3_phil/buddh,y,
sa_kSaNabhaGgasiddhi.xml,Kṣaṇabhaṅgasiddhi,Kṣaṇabhaṅgasiddhi,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kSaNabhaGgasiddhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0552u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0552u.htm,,y,6_sastra/3_phil/buddh,y,
sa_apohasiddhi.xml,Apohasiddhi,Apohasiddhi,,,,,D4256,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_apohasiddhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0551u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0551u.htm,,y,6_sastra/3_phil/buddh,y,
sa_azvaghoSa-vajrasUcI.xml,Vajrasūcī,Vajrasūcī,,Aśvaghoṣa (attrib.),Aśvaghoṣa,P7612,,T32n1642,Doubtful whether this is the correct text.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-vajrasUcI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa020_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa020_u.htm,https://archive.org/search.php?query=Vajras%C5%ABc%C4%AB,y,6_sastra/3_phil/buddh,y,
sa_AlambanaparIkSA-comm.xml,Ālambanaparīkṣā with Ālambanaparīkṣāvṛtti,Ālambanaparīkṣāvṛtti,,,,,D4206,"T31n1619, T31n1624",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AlambanaparIkSA-comm.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa002_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa002_u.htm,https://archive.org/search.php?query=%C4%80lambanapar%C4%ABk%E1%B9%A3%C4%81,y,6_sastra/3_phil/buddh,y,
sa_AlambanaparIkSA.xml,Ālambanaparīkṣā,Ālambanaparīkṣā,,,,,D4205,"T31n1619, T31n1624",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AlambanaparIkSA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa001_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa001_u.htm,https://archive.org/search.php?query=%C4%80lambanapar%C4%ABk%E1%B9%A3%C4%81,y,6_sastra/3_phil/buddh,y,
sa_arcaTa-hetubinduTIkA.xml,Hetubinduṭīkā,Hetubinduṭīkā,,Arcaṭa,Arcaṭa,P0ER0028,D4235,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_arcaTa-hetubinduTIkA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt2u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt2u.htm,,y,6_sastra/3_phil/buddh,y,
sa_arcaTa-hetubinduTIkA-edsanghavi.xml,Hetubinduṭīkā (commentary on Dharmakīrti's Hetubindu),Hetubinduṭīkā,,Arcaṭa,Arcaṭa,P0ER0028,D4235,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_arcaTa-hetubinduTIkA-edsanghavi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt_u.htm,,,6_sastra/3_phil/buddh,,
sa_subhASitaratnakaraNDakathA.xml,Subhāṣitaratnakaraṇḍakathā,Subhāṣitaratnakaraṇḍakathā,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_subhASitaratnakaraNDakathA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/subhrk_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/subhrk_u.htm,,,4_rellit/buddh,,
"sa_nAgArjuna-ratnAvali1,2,4.xml","Ratnāvali, 1,2,4",Ratnāvalī [Ratnamālā] 1,,Nāgārjuna,Nāgārjuna,P4954,"D4158, D4388",T32n1656,D4388 seems to be a back translation from the Tibetan into Sanskrit.,,"http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-ratnAvali1,2,4.htm",http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nrat_1_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nrat_1_u.htm,https://archive.org/search.php?query=Ratn%C4%81val%C4%AB&page=2,,6_sastra/3_phil/buddh,,
sa_candragomin-ziSyalekha.xml,Śiṣyalekha,Śiṣyalekha,,Candragomin,Candragomin,P7599,"D4183, D4497",,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_candragomin-ziSyalekha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/cansisyu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/cansisyu.htm,,y,4_rellit/buddh,y,
sa_nAgArjuna-bhavasaGkrAntiparikathA.xml,Bhavasaṅkrāntiparikathā (reconstructed text),Bhavasaṃkrāntiparikathā,,Nāgārjuna,Nāgārjuna,P4954,D4162,T30n1574,,Reconstructed,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-bhavasaGkrAntiparikathA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa067_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa067_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_nAgArjuna-ratnAvalI.xml,Ratnāvalī,Ratnāvalī [Ratnamālā],,Nāgārjuna,Nāgārjuna,P4954,"D4158, D4388",T32n1656,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-ratnAvalI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa025_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa025_u.htm,https://archive.org/search.php?query=Ratn%C4%81val%C4%AB&page=2,y,6_sastra/3_phil/buddh,y,
sa_jJAnayazas-jAtakastava.xml,Jātakastava,Jātakastava,,Jñānayaśas,Jñānayaśas,P0ER0006,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jJAnayazas-jAtakastava.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jatkstau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jatkstpu.htm,,,4_rellit/buddh,,
sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.xml,"Jātakamālā, 1-8, 11-12, 19-20, 22, 24, 26, 32, 35",Jātakamālā,,Haribhaṭṭa,Haribhaṭṭa,P0ER0030,D4152,T03n0160,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/hjatm_au.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/hjatm_pu.htm,https://archive.org/search.php?query=J%C4%81takam%C4%81l%C4%81,,4_rellit/buddh,,
sa_gopadatta-jAtakamAlA.xml,Jātakamālā,Jātakamālā [Ajātaśatrvavadāna],,Gopadatta,Gopadatta,P4CZ16843,,T03_0160,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_gopadatta-jAtakamAlA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/gopjatmu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/gopjatmu.htm,https://archive.org/search.php?query=J%C4%81takam%C4%81l%C4%81,,4_rellit/buddh,,
sa_kSemendra-avadAnakalpalatA.xml,Avadānakalpalatā,Bodhisattvāvadānakalpalatā,,Kṣemendra,Kṣemendra,P7847,D4155,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kSemendra-avadAnakalpalatA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu078_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu078_u.htm,,y,4_rellit/buddh,,
sa_AryazUra-jAtakamAlA.xml,Jātakamālā,Jātakamālā,,Āryaśūra,Āryaśūra,,D4150,T03_0160,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AryazUra-jAtakamAlA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa032_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa032_u.htm,https://archive.org/search.php?query=J%C4%81takam%C4%81l%C4%81,y,6_sastra/3_phil/buddh,y,
sa_AryazUra-jAtakamAlA-1-15.xml,Jātakamālā 1-15,Jātakamālā,,Āryaśūra,Āryaśūra,,,T03n0160,Sanskrit only partially available (1-15),,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AryazUra-jAtakamAlA-1-15.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/ajm_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/ajm_u.htm,https://archive.org/search.php?query=J%C4%81takam%C4%81l%C4%81,,6_sastra/3_phil/buddh,,
sa_suvarNavarNAvadAna.xml,Suvarṇavarṇāvadāna,Suvarṇavarṇāvadāna,,,,,D4144,T14n0550,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_suvarNavarNAvadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/suvrnavu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/suvrnavu.htm,,,4_rellit/buddh,,
sa_zrIghanAcArasaMgraha.xml,Śrīghanācārasaṃgraha,Śrighanācārasaṃgraha,,,,,,,Not found.,Reconstructed,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zrIghanAcArasaMgraha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sghancsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sghancsu.htm,,y,4_rellit/buddh,,
sa_jayarakSita-sphuTArthA-zrIghanAcArasaMgrahaTIkA.xml,Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā,Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā,,Jayarakṣita,Jayarakṣita,P0ER0005,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_jayarakSita-sphuTArthA-zrIghanAcArasaMgrahaTIkA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jsphustu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/jsphustu.htm,,y,4_rellit/buddh,,
sa_yazomitra-sphuTArthA-abhidharmakozavyAkhyA.xml,Sphuṭārthā abhidharmakośavyākhyā,Sphuṭārthā Abhidharmakośavyākhyā,,Yaśomitra,Yaśomitra,P4CZ15477,D4092,,Not translated into Chinese,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_yazomitra-sphuTArthA-abhidharmakozavyAkhyA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/yabhkvyu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/yabhkvyu.htm,,,6_sastra/3_phil/buddh,,
sa_vasubandhu-abhidharmakoza.xml,Abhidharmakośa,Abhidharmakośakārikā,,Vasubandhu,Vasubandhu,P6119,D4089,T29n1560,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasubandhu-abhidharmakoza.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhku.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhku.htm,,y,6_sastra/3_phil/buddh,y,
sa_vasubandhu-abhidharmakozabhASya.xml,Abhidharmakośabhāṣya,Abhidharmakośabhāṣya,,Vasubandhu,Vasubandhu,P6119,D4090,"T29n1558,T29n1559",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasubandhu-abhidharmakozabhASya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/vakobhau.htm,,,6_sastra/3_phil/buddh,,
